"","代码","名称","日期","开盘价(元)","最高价(元)","最低价(元)","收盘价(元)","涨跌幅","成交额(百万)","成交量(股)"
"2379","000300.SH","沪深300",2022-12-29 13:43:00,3853.63,3853.69,3852.86,3853.05,-1e-04,400.67,24069500
"2380","000300.SH","沪深300",2022-12-29 13:44:00,3852.83,3852.88,3851.96,3852.39,-2e-04,462.56,27905400
"2381","000300.SH","沪深300",2022-12-29 13:45:00,3852.56,3853.03,3851.64,3851.76,-2e-04,482.88,26429500
"2382","000300.SH","沪深300",2022-12-29 13:46:00,3852.02,3852.17,3851.59,3851.74,0,398.93,20489700
"2383","000300.SH","沪深300",2022-12-29 13:47:00,3851.73,3852.47,3851.63,3852.11,1e-04,442.94,20924900
"2384","000300.SH","沪深300",2022-12-29 13:48:00,3852.25,3853.41,3852.25,3853.09,3e-04,472.67,26475900
"2385","000300.SH","沪深300",2022-12-29 13:49:00,3853.17,3853.54,3852.17,3852.57,-1e-04,424.45,19968400
"2386","000300.SH","沪深300",2022-12-29 13:50:00,3852.75,3852.75,3852.2,3852.51,0,344.15,17546900
"2387","000300.SH","沪深300",2022-12-29 13:51:00,3852.51,3852.74,3852.28,3852.34,0,368.25,20990400
"2388","000300.SH","沪深300",2022-12-29 13:52:00,3852.41,3852.53,3851.44,3851.44,-2e-04,393.39,23330700
"2389","000300.SH","沪深300",2022-12-29 13:53:00,3851.6,3851.97,3850.88,3850.93,-1e-04,427.75,22834200
"2390","000300.SH","沪深300",2022-12-29 13:54:00,3851.44,3852.06,3850.95,3851.15,1e-04,422.69,28323100
"2391","000300.SH","沪深300",2022-12-29 13:55:00,3851.15,3851.4,3850.34,3850.68,-1e-04,419.87,24989900
"2392","000300.SH","沪深300",2022-12-29 13:56:00,3850.95,3850.95,3849.67,3849.67,-3e-04,446.4,23574700
"2393","000300.SH","沪深300",2022-12-29 13:57:00,3849.76,3850.05,3849.47,3849.47,-1e-04,475.72,23933500
"2394","000300.SH","沪深300",2022-12-29 13:58:00,3849.71,3849.71,3848.99,3849.07,-1e-04,396.79,22115300
"2395","000300.SH","沪深300",2022-12-29 13:59:00,3849.56,3849.56,3848.48,3848.92,0,358.77,18584600
"2396","000300.SH","沪深300",2022-12-29 14:00:00,3849.21,3851.77,3849.21,3851.34,6e-04,532.48,29070100
"2397","000300.SH","沪深300",2022-12-29 14:01:00,3851.49,3851.97,3851.11,3851.97,2e-04,407.85,18681800
"2398","000300.SH","沪深300",2022-12-29 14:02:00,3852.2,3852.97,3852.2,3852.97,3e-04,430.37,21362400
"2399","000300.SH","沪深300",2022-12-29 14:03:00,3854.11,3855.45,3853.75,3855.27,6e-04,468.9,23566400
"2400","000300.SH","沪深300",2022-12-29 14:04:00,3855.28,3856.43,3855.28,3856.14,2e-04,508.35,21344000
"2401","000300.SH","沪深300",2022-12-29 14:05:00,3856.14,3856.14,3854.87,3855.54,-2e-04,429.2,21537900
"2402","000300.SH","沪深300",2022-12-29 14:06:00,3855.36,3856.7,3855.32,3856.39,2e-04,417.37,26378400
"2403","000300.SH","沪深300",2022-12-29 14:07:00,3856.47,3856.47,3855.31,3855.82,-1e-04,390.07,21159600
"2404","000300.SH","沪深300",2022-12-29 14:08:00,3855.4,3856.04,3855.06,3855.38,-1e-04,441.45,21906000
"2405","000300.SH","沪深300",2022-12-29 14:09:00,3855.57,3857.78,3855.57,3857.59,6e-04,469.48,23698300
"2406","000300.SH","沪深300",2022-12-29 14:10:00,3857.8,3857.9,3857.27,3857.55,0,434.42,24220700
"2407","000300.SH","沪深300",2022-12-29 14:11:00,3857.63,3858.6,3857.62,3858.6,3e-04,402.86,18998000
"2408","000300.SH","沪深300",2022-12-29 14:12:00,3858.4,3860.11,3858.4,3860.11,4e-04,596.45,36069300
"2409","000300.SH","沪深300",2022-12-29 14:13:00,3860.75,3861.09,3859.46,3859.52,-2e-04,532.95,35618900
"2410","000300.SH","沪深300",2022-12-29 14:14:00,3859.16,3860.84,3859.16,3860.56,3e-04,437.26,26784000
"2411","000300.SH","沪深300",2022-12-29 14:15:00,3860.7,3861.56,3860.48,3861.21,2e-04,474.92,26353900
"2412","000300.SH","沪深300",2022-12-29 14:16:00,3860.71,3861.73,3860.18,3860.68,-1e-04,448.97,28980100
"2413","000300.SH","沪深300",2022-12-29 14:17:00,3860.49,3862.38,3860.49,3862.22,4e-04,509.77,32110800
"2414","000300.SH","沪深300",2022-12-29 14:18:00,3862.35,3862.62,3861.39,3861.39,-2e-04,465.64,25539000
"2415","000300.SH","沪深300",2022-12-29 14:19:00,3861.76,3862,3860.61,3861.11,-1e-04,391.39,19692300
"2416","000300.SH","沪深300",2022-12-29 14:20:00,3861.15,3862.41,3861.03,3862.02,2e-04,486.25,25453900
"2417","000300.SH","沪深300",2022-12-29 14:21:00,3861.81,3862.83,3861.76,3862.26,1e-04,444.63,24429600
"2418","000300.SH","沪深300",2022-12-29 14:22:00,3861.92,3862.06,3860.5,3860.72,-4e-04,435.74,22616200
"2419","000300.SH","沪深300",2022-12-29 14:23:00,3860.58,3860.87,3860.42,3860.5,-1e-04,468.96,23696000
"2420","000300.SH","沪深300",2022-12-29 14:24:00,3860.38,3860.44,3858.75,3858.78,-4e-04,497.06,24216700
"2421","000300.SH","沪深300",2022-12-29 14:25:00,3858.89,3859.92,3858.63,3859.42,2e-04,536.1,26590700
"2422","000300.SH","沪深300",2022-12-29 14:26:00,3860.01,3860.94,3860.01,3860.29,2e-04,503.64,25214300
"2423","000300.SH","沪深300",2022-12-29 14:27:00,3860.25,3861.98,3860.18,3861.98,4e-04,516.17,27052100
